anime_id,title,genre,aired,episodes,members,popularity,ranked,score
3483,Maison Ikkoku: Shiki Utsuriyuku Kisetsu no Naka de,Romance,Dec 21 1988,1,2218,7703,3510,7.07
3483,Maison Ikkoku: Shiki Utsuriyuku Kisetsu no Naka de,Seinen,Dec 21 1988,1,2218,7703,3510,7.07
3484,Maison Ikkoku: Prelude - Meguru Haru no Sakura no You ni...,Comedy,Jun 25 1992,1,2605,7327,4140,6.91
3484,Maison Ikkoku: Prelude - Meguru Haru no Sakura no You ni...,Drama,Jun 25 1992,1,2605,7327,4140,6.91
3484,Maison Ikkoku: Prelude - Meguru Haru no Sakura no You ni...,Romance,Jun 25 1992,1,2605,7327,4140,6.91
3484,Maison Ikkoku: Prelude - Meguru Haru no Sakura no You ni...,Seinen,Jun 25 1992,1,2605,7327,4140,6.91
3485,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,Sci-Fi,Sep 10 2004 to Sep 27 2006,26,17462,3417,2669,7.27
3485,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,Comedy,Sep 10 2004 to Sep 27 2006,26,17462,3417,2669,7.27
3485,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,Mecha,Sep 10 2004 to Sep 27 2006,26,17462,3417,2669,7.27
3486,Yuusha Tokkyuu Might Gaine,Action,Jan 30 1993 to Jan 24 1994,47,1905,8061,3698,7.03
3486,Yuusha Tokkyuu Might Gaine,Sci-Fi,Jan 30 1993 to Jan 24 1994,47,1905,8061,3698,7.03
3486,Yuusha Tokkyuu Might Gaine,Adventure,Jan 30 1993 to Jan 24 1994,47,1905,8061,3698,7.03
3486,Yuusha Tokkyuu Might Gaine,Mecha,Jan 30 1993 to Jan 24 1994,47,1905,8061,3698,7.03
3488,Genji Monogatari,Drama,Dec 19 1987,1,4204,6157,5533,6.61
3488,Genji Monogatari,Historical,Dec 19 1987,1,4204,6157,5533,6.61
3488,Genji Monogatari,Romance,Dec 19 1987,1,4204,6157,5533,6.61
3490,Rayca,Sci-Fi,Mar 5 2002,1,1103,9317,11038,4.86
3493,Ryuusei no Rockman Tribe,Adventure,Nov 3 2007 to Mar 29 2008,21,4996,5754,3613,7.05
3496,Ougon no Hou: El Cantare no Rekishikan,Historical,Oct 11 2003,1,554,10755,10518,5.24
3496,Ougon no Hou: El Cantare no Rekishikan,Fantasy,Oct 11 2003,1,554,10755,10518,5.24
3497,Steady x Study,Romance,May 26 2004,1,518,10918,10182,5.4
3498,Shin Onimusha: Dawn of Dreams the Story,Action,Jul 26 2006,1,919,9690,8452,5.97
3498,Shin Onimusha: Dawn of Dreams the Story,Historical,Jul 26 2006,1,919,9690,8452,5.97
3498,Shin Onimusha: Dawn of Dreams the Story,Demons,Jul 26 2006,1,919,9690,8452,5.97
3498,Shin Onimusha: Dawn of Dreams the Story,MartialArts,Jul 26 2006,1,919,9690,8452,5.97
3498,Shin Onimusha: Dawn of Dreams the Story,Samurai,Jul 26 2006,1,919,9690,8452,5.97
3499,DinoZone,Adventure,Nov 27 1998 to Jan 2000,5,902,9722,9288,5.7
3499,DinoZone,Sci-Fi,Nov 27 1998 to Jan 2000,5,902,9722,9288,5.7
3499,DinoZone,Shounen,Nov 27 1998 to Jan 2000,5,902,9722,9288,5.7
3500,Yume Miru Anime: on-chan,Comedy,Jan 18 2008 to Aug 22 2008,26,229,12930,14584,6.28
3501,Wellber no Monogatari: Sisters of Wellber Zwei,Adventure,Jan 2 2008 to Mar 26 2008,13,4009,6278,4119,6.92
3501,Wellber no Monogatari: Sisters of Wellber Zwei,Fantasy,Jan 2 2008 to Mar 26 2008,13,4009,6278,4119,6.92
3501,Wellber no Monogatari: Sisters of Wellber Zwei,Historical,Jan 2 2008 to Mar 26 2008,13,4009,6278,4119,6.92
3501,Wellber no Monogatari: Sisters of Wellber Zwei,Romance,Jan 2 2008 to Mar 26 2008,13,4009,6278,4119,6.92
3503,Kanokon,Comedy,Apr 5 2008 to Jun 21 2008,12,180709,598,5672,6.58
3503,Kanokon,Ecchi,Apr 5 2008 to Jun 21 2008,12,180709,598,5672,6.58
3503,Kanokon,Harem,Apr 5 2008 to Jun 21 2008,12,180709,598,5672,6.58
3503,Kanokon,Romance,Apr 5 2008 to Jun 21 2008,12,180709,598,5672,6.58
3503,Kanokon,School,Apr 5 2008 to Jun 21 2008,12,180709,598,5672,6.58
3503,Kanokon,Shounen,Apr 5 2008 to Jun 21 2008,12,180709,598,5672,6.58
3503,Kanokon,SliceofLife,Apr 5 2008 to Jun 21 2008,12,180709,598,5672,6.58
3503,Kanokon,Supernatural,Apr 5 2008 to Jun 21 2008,12,180709,598,5672,6.58
3505,Yuusha Shirei Dagwon,Action,Feb 3 1996 to Jan 25 1997,48,1331,8904,3411,7.1
3505,Yuusha Shirei Dagwon,Adventure,Feb 3 1996 to Jan 25 1997,48,1331,8904,3411,7.1
3505,Yuusha Shirei Dagwon,MartialArts,Feb 3 1996 to Jan 25 1997,48,1331,8904,3411,7.1
3505,Yuusha Shirei Dagwon,Mecha,Feb 3 1996 to Jan 25 1997,48,1331,8904,3411,7.1
3505,Yuusha Shirei Dagwon,SuperPower,Feb 3 1996 to Jan 25 1997,48,1331,8904,3411,7.1
3505,Yuusha Shirei Dagwon,School,Feb 3 1996 to Jan 25 1997,48,1331,8904,3411,7.1
3506,Connected,Dementia,Jan 1 2002,1,3500,6626,8065,6.08
3506,Connected,Music,Jan 1 2002,1,3500,6626,8065,6.08
3506,Connected,Sci-Fi,Jan 1 2002,1,3500,6626,8065,6.08
3507,Survival,Dementia,May 19 1999,1,2998,7010,7412,6.23
3507,Survival,Drama,May 19 1999,1,2998,7010,7412,6.23
3507,Survival,Music,May 19 1999,1,2998,7010,7412,6.23
3507,Survival,Psychological,May 19 1999,1,2998,7010,7412,6.23
3507,Survival,School,May 19 1999,1,2998,7010,7412,6.23
3507,Survival,Supernatural,May 19 1999,1,2998,7010,7412,6.23
3508,Genius Party,Action,Jul 7 2007,7,27181,2713,2660,7.27
3508,Genius Party,Sci-Fi,Jul 7 2007,7,27181,2713,2660,7.27
3508,Genius Party,Music,Jul 7 2007,7,27181,2713,2660,7.27
3508,Genius Party,Dementia,Jul 7 2007,7,27181,2713,2660,7.27
3508,Genius Party,Psychological,Jul 7 2007,7,27181,2713,2660,7.27
3508,Genius Party,Romance,Jul 7 2007,7,27181,2713,2660,7.27
3508,Genius Party,Fantasy,Jul 7 2007,7,27181,2713,2660,7.27
3508,Genius Party,Mecha,Jul 7 2007,7,27181,2713,2660,7.27
3509,Riki-Oh: Toukatsu Jigoku,Action,Jun 25 1989,1,2427,7479,8158,6.06
3509,Riki-Oh: Toukatsu Jigoku,MartialArts,Jun 25 1989,1,2427,7479,8158,6.06
3509,Riki-Oh: Toukatsu Jigoku,SuperPower,Jun 25 1989,1,2427,7479,8158,6.06
3509,Riki-Oh: Toukatsu Jigoku,Seinen,Jun 25 1989,1,2427,7479,8158,6.06
3511,Riki-Oh 2: Horobi no Ko,Action,Aug 24 1990,1,1350,8876,10246,5.37
3511,Riki-Oh 2: Horobi no Ko,MartialArts,Aug 24 1990,1,1350,8876,10246,5.37
3511,Riki-Oh 2: Horobi no Ko,SuperPower,Aug 24 1990,1,1350,8876,10246,5.37
3511,Riki-Oh 2: Horobi no Ko,Seinen,Aug 24 1990,1,1350,8876,10246,5.37
3512,Tenshi Nanka ja Nai,Comedy,Sep 21 1994,1,2766,7179,7414,6.23
3512,Tenshi Nanka ja Nai,Drama,Sep 21 1994,1,2766,7179,7414,6.23
3512,Tenshi Nanka ja Nai,Shoujo,Sep 21 1994,1,2766,7179,7414,6.23
3513,Tanjou: Debut,SliceofLife,Oct 21 1994 to Dec 21 1994,2,699,10241,10842,5.04
3513,Tanjou: Debut,Romance,Oct 21 1994 to Dec 21 1994,2,699,10241,10842,5.04
3513,Tanjou: Debut,Supernatural,Oct 21 1994 to Dec 21 1994,2,699,10241,10842,5.04
3514,Noramimi,Comedy,Jan 9 2008 to Mar 26 2008,12,663,10375,6828,6.35
3515,Saint Seiya: Meiou Hades Elysion-hen,Action,Mar 7 2008 to Aug 1 2008,6,28963,2619,1187,7.69
3515,Saint Seiya: Meiou Hades Elysion-hen,Fantasy,Mar 7 2008 to Aug 1 2008,6,28963,2619,1187,7.69
3515,Saint Seiya: Meiou Hades Elysion-hen,Shounen,Mar 7 2008 to Aug 1 2008,6,28963,2619,1187,7.69
3515,Saint Seiya: Meiou Hades Elysion-hen,SuperPower,Mar 7 2008 to Aug 1 2008,6,28963,2619,1187,7.69
3516,Hal & Bons,SliceofLife,Oct 2 2002,5,471,11119,10758,5.1
3516,Hal & Bons,Comedy,Oct 2 2002,5,471,11119,10758,5.1
3517,New Hal & Bons,SliceofLife,May 27 2006,9,263,12491,10572,5.21
3517,New Hal & Bons,Comedy,May 27 2006,9,263,12491,10572,5.21
3518,Ginga no Uo Ursa Minor Blue,Fantasy,May 21 1993,1,2112,7826,7184,6.27
3518,Ginga no Uo Ursa Minor Blue,Kids,May 21 1993,1,2112,7826,7184,6.27
3519,Garakuta-doori no Stain,Comedy,Jan 6 2003 to Mar 25 2003,13,896,9740,4737,6.77
3522,Choujin Locke,Action,Mar 11 1984,1,2298,7612,6062,6.5
3522,Choujin Locke,Sci-Fi,Mar 11 1984,1,2298,7612,6062,6.5
3522,Choujin Locke,SuperPower,Mar 11 1984,1,2298,7612,6062,6.5
3525,Extra,Action,Jan 1 1995,1,3551,6588,8411,5.98
3525,Extra,Sci-Fi,Jan 1 1995,1,3551,6588,8411,5.98
3525,Extra,Music,Jan 1 1995,1,3551,6588,8411,5.98
3525,Extra,Dementia,Jan 1 1995,1,3551,6588,8411,5.98
3525,Extra,Horror,Jan 1 1995,1,3551,6588,8411,5.98
3526,Mahou Shoujo Meruru,Adventure,Jan 21 1997 to Apr 25 1998,2,1711,8293,,5.71
3526,Mahou Shoujo Meruru,Fantasy,Jan 21 1997 to Apr 25 1998,2,1711,8293,,5.71
3526,Mahou Shoujo Meruru,Magic,Jan 21 1997 to Apr 25 1998,2,1711,8293,,5.71
3526,Mahou Shoujo Meruru,Hentai,Jan 21 1997 to Apr 25 1998,2,1711,8293,,5.71
3527,Lesbian Byoutou,Hentai,Mar 6 2003 to Jun 20 2003,2,1637,8407,,5.48
3529,Kowaremono II,Hentai,Aug 25 2001 to Nov 25 2001,2,1594,8478,,5.83
3530,Virtuacall 2,Hentai,Aug 29 1997 to Oct 24 1997,2,669,10339,,5.3
3531,Shinjin Tour Conductor,Hentai,Oct 25 2004,1,1357,8864,,5.44
3532,Shino-sensei no Yuuwaku Jugyou,Hentai,Nov 12 2004,1,2191,7736,,6.03
3533,Gakuentoshi Varanoir Joukan,Action,Oct 23 2002 to Nov 27 2002,2,1099,9322,11397,3.97
3533,Gakuentoshi Varanoir Joukan,Magic,Oct 23 2002 to Nov 27 2002,2,1099,9322,11397,3.97
3534,Seijuuden: Twin Dolls,Action,Jul 22 1994 to Aug 26 1994,2,1451,8707,,5.69
3534,Seijuuden: Twin Dolls,Demons,Jul 22 1994 to Aug 26 1994,2,1451,8707,,5.69
3534,Seijuuden: Twin Dolls,Hentai,Jul 22 1994 to Aug 26 1994,2,1451,8707,,5.69
3534,Seijuuden: Twin Dolls,Magic,Jul 22 1994 to Aug 26 1994,2,1451,8707,,5.69
3534,Seijuuden: Twin Dolls,Supernatural,Jul 22 1994 to Aug 26 1994,2,1451,8707,,5.69
3535,Neko Ramen,Comedy,Dec 29 2006 to Mar 23 2007,13,2822,7141,6922,6.33
3536,Youshou,Demons,Feb 11 2001 to Jan 2 2002,2,1326,8916,,5.27
3536,Youshou,Hentai,Feb 11 2001 to Jan 2 2002,2,1326,8916,,5.27
3536,Youshou,Horror,Feb 11 2001 to Jan 2 2002,2,1326,8916,,5.27
3537,Cleavage,Hentai,Feb 24 2006 to Jun 23 2006,2,10195,4305,,6.74
3538,Dorei Kaigo,Hentai,Jan 24 2003 to Jul 25 2003,3,3145,6899,,6.24
3539,Utsukushiki Emono-tachi no Gakuen,Hentai,Oct 21 2001 to Jan 25 2002,2,1522,8594,,5.54
3540,Henbou Moral Hazard,Hentai,Mar 23 2001,1,901,9729,,4.51
3540,Henbou Moral Hazard,Hentai,Mar 23 2001,1,901,9727,,4.51
3541,Kouin Tenshi: Haitoku no LycÃ©enne,Hentai,Nov 19 1998,1,989,9538,,4.68
3542,Mechiku,Hentai,Feb 26 1999,1,872,9812,,5.13
3543,Kiss yori...,Hentai,Jul 9 1999 to Nov 19 1999,3,1837,8141,,5.88
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,SliceofLife,Jun 16 1996 to Dec 19 2004,373,9102,4514,915,7.8
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,Comedy,Jun 16 1996 to Dec 19 2004,373,9102,4514,915,7.8
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,Police,Jun 16 1996 to Dec 19 2004,373,9102,4514,915,7.8
3546,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Jump Festa Special,Comedy,Nov 23 1985,1,663,10367,4796,6.76
3546,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Jump Festa Special,Police,Nov 23 1985,1,663,10367,4796,6.76
3547,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie 2: UFO Shuurai! Tornado Daisakusen,Comedy,Dec 20 2003,1,773,10042,4062,6.93
3547,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie 2: UFO Shuurai! Tornado Daisakusen,Police,Dec 20 2003,1,773,10042,4062,6.93
3549,Allison to Lillia,Action,Apr 3 2008 to Oct 2 2008,26,35618,2323,2232,7.37
3549,Allison to Lillia,Adventure,Apr 3 2008 to Oct 2 2008,26,35618,2323,2232,7.37
3549,Allison to Lillia,Shounen,Apr 3 2008 to Oct 2 2008,26,35618,2323,2232,7.37
3550,Midori no Makibao,Sports,Mar 9 1996 to Jul 12 1997,61,911,9706,5634,6.59
3550,Midori no Makibao,Comedy,Mar 9 1996 to Jul 12 1997,61,911,9706,5634,6.59
3551,Dragon Rider,Hentai,Oct 27 1995 to Jan 26 1996,2,1514,8607,,5.72
3553,Reyon Densetsu Flair,Action,Jul 14 1986 to Apr 21 1990,2,955,9614,,5.15
3553,Reyon Densetsu Flair,Demons,Jul 14 1986 to Apr 21 1990,2,955,9614,,5.15
3553,Reyon Densetsu Flair,Fantasy,Jul 14 1986 to Apr 21 1990,2,955,9614,,5.15
3553,Reyon Densetsu Flair,Hentai,Jul 14 1986 to Apr 21 1990,2,955,9614,,5.15
3556,Soukan Rensa,Hentai,Sep 24 2004,1,1371,8844,,5.74
3557,Shoujo Auction,Hentai,Dec 9 2005 to Mar 10 2006,2,1842,8135,,6
3558,Doukyuusei (OVA): Natsu no Owari ni,Drama,Jul 8 1994 to May 12 1995,4,1741,8256,,5.7
3558,Doukyuusei (OVA): Natsu no Owari ni,Harem,Jul 8 1994 to May 12 1995,4,1741,8256,,5.7
3558,Doukyuusei (OVA): Natsu no Owari ni,Hentai,Jul 8 1994 to May 12 1995,4,1741,8256,,5.7
3558,Doukyuusei (OVA): Natsu no Owari ni,Romance,Jul 8 1994 to May 12 1995,4,1741,8256,,5.7
3559,Stringendo: Angel-tachi no Private Lesson,Hentai,Jan 27 2006 to Apr 27 2012,12,12091,3999,,7.51
3559,Stringendo: Angel-tachi no Private Lesson,Hentai,Jan 27 2006 to Apr 27 2012,12,12090,3999,,7.51
3560,Karen,Hentai,Aug 18 2002,1,2450,7464,,5.94
3561,Dennou Boukenki Webdiver,Adventure,Apr 6 2001 to Mar 23 2002,52,1605,8456,3333,7.11
3561,Dennou Boukenki Webdiver,Mecha,Apr 6 2001 to Mar 23 2002,52,1605,8456,3333,7.11
3561,Dennou Boukenki Webdiver,Sci-Fi,Apr 6 2001 to Mar 23 2002,52,1605,8456,3333,7.11
3561,Dennou Boukenki Webdiver,Shounen,Apr 6 2001 to Mar 23 2002,52,1605,8456,3333,7.11
3562,Chu^2,Hentai,Oct 25 1997,1,1217,9115,,4.92
3563,Momone,Hentai,Jan 25 1998,1,1370,8841,,5.25
3564,Pianist,Hentai,Jun 25 1998,1,946,9630,,5.03
3565,U-Jin Brand,Hentai,Dec 27 1991,1,861,9842,,5.54
3566,Hika Ryoujoku: Wana ni Hamatta Futari,Hentai,Jan 18 2003,1,1684,8341,,5.28
3567,Renzu: Futari no Kyori,Hentai,Oct 8 2000,1,888,9762,,5.37
3568,Ganbarist! Shun,Comedy,Jul 1 1996 to Mar 10 1997,30,2465,7451,2402,7.33
3568,Ganbarist! Shun,Shounen,Jul 1 1996 to Mar 10 1997,30,2465,7451,2402,7.33
3568,Ganbarist! Shun,Sports,Jul 1 1996 to Mar 10 1997,30,2465,7451,2402,7.33
3569,Injuu Seisen: Twin Angels,Hentai,May 12 1995 to Aug 11 1995,4,1845,8130,,5.77
3569,Injuu Seisen: Twin Angels,Horror,May 12 1995 to Aug 11 1995,4,1845,8130,,5.77
3570,Yadosagashi,Adventure,Jan 3 2006,1,1868,8106,4934,6.74
3570,Yadosagashi,Fantasy,Jan 3 2006,1,1868,8106,4934,6.74
3570,Yadosagashi,Kids,Jan 3 2006,1,1868,8106,4934,6.74
3570,Yadosagashi,SliceofLife,Jan 3 2006,1,1868,8106,4934,6.74
3571,Mach GoGoGo (1997),Adventure,Jan 9 1997 to Sep 24 1997,34,2492,7428,6821,6.35
3571,Mach GoGoGo (1997),Cars,Jan 9 1997 to Sep 24 1997,34,2492,7428,6821,6.35
3572,Macross F,Action,Apr 4 2008 to Sep 26 2008,25,119449,941,643,7.95
3572,Macross F,Space,Apr 4 2008 to Sep 26 2008,25,119449,941,643,7.95
3572,Macross F,Mecha,Apr 4 2008 to Sep 26 2008,25,119449,941,643,7.95
3572,Macross F,Romance,Apr 4 2008 to Sep 26 2008,25,119449,941,643,7.95
3572,Macross F,Military,Apr 4 2008 to Sep 26 2008,25,119449,941,643,7.95
3572,Macross F,Music,Apr 4 2008 to Sep 26 2008,25,119449,941,643,7.95
3572,Macross F,Sci-Fi,Apr 4 2008 to Sep 26 2008,25,119449,941,643,7.95
3573,Moegakuâ˜…5,Magic,Jan 14 2008 to Mar 3 2008,40,771,10039,9193,5.74
3573,Moegakuâ˜…5,Parody,Jan 14 2008 to Mar 3 2008,40,771,10039,9193,5.74
3574,Switch,Action,Oct 24 2008 to Feb 25 2009,2,22431,3014,3778,7.01
3574,Switch,Mystery,Oct 24 2008 to Feb 25 2009,2,22431,3014,3778,7.01
3574,Switch,Police,Oct 24 2008 to Feb 25 2009,2,22431,3014,3778,7.01
3575,Sugai-kun to Kazoku Ishi The Movie,Comedy,Feb 16 2008,1,185,13640,14044,6.08
3575,Sugai-kun to Kazoku Ishi The Movie,Parody,Feb 16 2008,1,185,13640,14044,6.08
3576,Kodai Ouja Kyouryuu King,Adventure,Feb 4 2007 to Jan 27 2008,49,10306,4283,7799,6.14
3576,Kodai Ouja Kyouryuu King,Kids,Feb 4 2007 to Jan 27 2008,49,10306,4283,7799,6.14
3576,Kodai Ouja Kyouryuu King,Fantasy,Feb 4 2007 to Jan 27 2008,49,10306,4283,7799,6.14
3576,Kodai Ouja Kyouryuu King,Adventure,Feb 4 2007 to Jan 27 2008,49,10307,4283,7799,6.14
3576,Kodai Ouja Kyouryuu King,Kids,Feb 4 2007 to Jan 27 2008,49,10307,4283,7799,6.14
3576,Kodai Ouja Kyouryuu King,Fantasy,Feb 4 2007 to Jan 27 2008,49,10307,4283,7799,6.14
3577,Kyouran Kazoku Nikki,Comedy,Apr 12 2008 to Oct 4 2008,26,25390,2820,2509,7.31
3577,Kyouran Kazoku Nikki,Sci-Fi,Apr 12 2008 to Oct 4 2008,26,25390,2820,2509,7.31
3578,Daraku: Onna Kyoushi Hakai,Hentai,Sep 18 2002 to Apr 18 2003,3,3502,6628,,6.14
3579,Getter Robo,Action,Apr 4 1974 to May 8 1975,51,4872,5809,4130,6.91
3579,Getter Robo,Sci-Fi,Apr 4 1974 to May 8 1975,51,4872,5809,4130,6.91
3579,Getter Robo,Mecha,Apr 4 1974 to May 8 1975,51,4872,5809,4130,6.91
3579,Getter Robo,Shounen,Apr 4 1974 to May 8 1975,51,4872,5809,4130,6.91
3580,Ijoku,Hentai,Jul 14 2006 to Nov 10 2006,2,1748,8248,,5.72
3581,Requiem,Hentai,Jun 25 2005 to Jul 25 2005,2,3396,6710,,5.3
3582,Mashou no Kao,Hentai,Jul 25 2004,1,2191,7734,,6.21
3583,Endless Serenade,Hentai,Apr 14 2000,1,1540,8557,,5.61
3584,Injuu Nerawareta Idol,Demons,Jul 2 1997 to Jun 2 1997,1,1013,9484,,4.77
3584,Injuu Nerawareta Idol,Hentai,Jul 2 1997 to Jun 2 1997,1,1013,9484,,4.77
3586,Isaku,Hentai,Nov 28 1997 to May 29 1998,3,1473,8675,,5.68
3587,Isaku: Respect,Hentai,Feb 23 2001 to Sep 21 2001,3,1649,8385,,5.64
3588,Soul Eater,Action,Apr 7 2008 to Mar 30 2009,51,970841,32,606,7.99
3588,Soul Eater,Fantasy,Apr 7 2008 to Mar 30 2009,51,970841,32,606,7.99
3588,Soul Eater,Comedy,Apr 7 2008 to Mar 30 2009,51,970841,32,606,7.99
3588,Soul Eater,Supernatural,Apr 7 2008 to Mar 30 2009,51,970841,32,606,7.99
3588,Soul Eater,Shounen,Apr 7 2008 to Mar 30 2009,51,970841,32,606,7.99
3593,Utawarerumono OVA,Action,Jun 5 2009 to Jun 23 2010,3,17127,3451,2723,7.26
3593,Utawarerumono OVA,Comedy,Jun 5 2009 to Jun 23 2010,3,17127,3451,2723,7.26
3593,Utawarerumono OVA,Fantasy,Jun 5 2009 to Jun 23 2010,3,17127,3451,2723,7.26
3594,Tears to Tiara,Action,Apr 6 2009 to Sep 28 2009,26,63809,1595,2800,7.24
3594,Tears to Tiara,Adventure,Apr 6 2009 to Sep 28 2009,26,63809,1595,2800,7.24
3594,Tears to Tiara,Fantasy,Apr 6 2009 to Sep 28 2009,26,63809,1595,2800,7.24
3594,Tears to Tiara,Magic,Apr 6 2009 to Sep 28 2009,26,63809,1595,2800,7.24
3595,Kujakuou,Action,Apr 29 1988 to Sep 21 1991,3,1684,8333,8245,6.03
3595,Kujakuou,Demons,Apr 29 1988 to Sep 21 1991,3,1684,8333,8245,6.03
3595,Kujakuou,Horror,Apr 29 1988 to Sep 21 1991,3,1684,8333,8245,6.03
3596,Lightning Trap: Leina & Laika,Action,May 23 1990,1,643,10431,10293,5.35
3596,Lightning Trap: Leina & Laika,Sci-Fi,May 23 1990,1,643,10431,10293,5.35
3597,Fantasia,Fantasy,Nov 26 1993,1,1647,8386,9888,5.5
3597,Fantasia,Magic,Nov 26 1993,1,1647,8386,9888,5.5
3597,Fantasia,Comedy,Nov 26 1993,1,1647,8386,9888,5.5
3597,Fantasia,Romance,Nov 26 1993,1,1647,8386,9888,5.5
3597,Fantasia,Drama,Nov 26 1993,1,1647,8386,9888,5.5
3599,Shin Kujakuou,Action,May 20 1994 to Jun 17 1994,2,1343,8887,8009,6.1
3599,Shin Kujakuou,Demons,May 20 1994 to Jun 17 1994,2,1343,8887,8009,6.1
3599,Shin Kujakuou,Horror,May 20 1994 to Jun 17 1994,2,1343,8887,8009,6.1
3600,Sengoku Kitan Youtouden,Action,May 21 1987 to Nov 5 1988,3,1613,8442,8255,6.03
3600,Sengoku Kitan Youtouden,Demons,May 21 1987 to Nov 5 1988,3,1613,8442,8255,6.03
3600,Sengoku Kitan Youtouden,MartialArts,May 21 1987 to Nov 5 1988,3,1613,8442,8255,6.03
3602,Ginga Tetsudou 999: Eternal Fantasy,Action,Mar 7 1998,1,3067,6962,4990,6.72
3602,Ginga Tetsudou 999: Eternal Fantasy,Drama,Mar 7 1998,1,3067,6962,4990,6.72
3602,Ginga Tetsudou 999: Eternal Fantasy,Sci-Fi,Mar 7 1998,1,3067,6962,4990,6.72
3602,Ginga Tetsudou 999: Eternal Fantasy,Space,Mar 7 1998,1,3067,6962,4990,6.72
3603,JoJo no Kimyou na Bouken: Phantom Blood,Action,Feb 17 2007,1,26611,2744,895,7.81
3603,JoJo no Kimyou na Bouken: Phantom Blood,Adventure,Feb 17 2007,1,26611,2744,895,7.81
3603,JoJo no Kimyou na Bouken: Phantom Blood,Horror,Feb 17 2007,1,26611,2744,895,7.81
3603,JoJo no Kimyou na Bouken: Phantom Blood,Shounen,Feb 17 2007,1,26611,2744,895,7.81
3603,JoJo no Kimyou na Bouken: Phantom Blood,Vampire,Feb 17 2007,1,26611,2744,895,7.81
3604,Hidamari Sketch x 365,SliceofLife,Jul 4 2008 to Sep 26 2008,13,24921,2855,764,7.87
3604,Hidamari Sketch x 365,Comedy,Jul 4 2008 to Sep 26 2008,13,24921,2855,764,7.87
3604,Hidamari Sketch x 365,School,Jul 4 2008 to Sep 26 2008,13,24921,2855,764,7.87
3604,Hidamari Sketch x 365,Seinen,Jul 4 2008 to Sep 26 2008,13,24921,2855,764,7.87
3605,Princess Army: Weddingâ˜…Combat,Action,Aug 1 1992 to Sep 21 1992,2,952,9617,10377,5.31
3605,Princess Army: Weddingâ˜…Combat,MartialArts,Aug 1 1992 to Sep 21 1992,2,952,9617,10377,5.31
3605,Princess Army: Weddingâ˜…Combat,Romance,Aug 1 1992 to Sep 21 1992,2,952,9617,10377,5.31
3605,Princess Army: Weddingâ˜…Combat,Shoujo,Aug 1 1992 to Sep 21 1992,2,952,9617,10377,5.31
3609,Kikou Kantai Dairugger XV,Action,Mar 3 1982 to Mar 23 1983,52,1724,8281,5760,6.56
3609,Kikou Kantai Dairugger XV,Sci-Fi,Mar 3 1982 to Mar 23 1983,52,1724,8281,5760,6.56
3609,Kikou Kantai Dairugger XV,Adventure,Mar 3 1982 to Mar 23 1983,52,1724,8281,5760,6.56
3609,Kikou Kantai Dairugger XV,Space,Mar 3 1982 to Mar 23 1983,52,1724,8281,5760,6.56
3609,Kikou Kantai Dairugger XV,Mecha,Mar 3 1982 to Mar 23 1983,52,1724,8281,5760,6.56
3609,Kikou Kantai Dairugger XV,Shounen,Mar 3 1982 to Mar 23 1983,52,1724,8281,5760,6.56
3613,Toshokan Sensou,Action,Apr 11 2008 to Jun 27 2008,12,54741,1783,1645,7.53
3613,Toshokan Sensou,Military,Apr 11 2008 to Jun 27 2008,12,54741,1783,1645,7.53
3613,Toshokan Sensou,Comedy,Apr 11 2008 to Jun 27 2008,12,54741,1783,1645,7.53
3613,Toshokan Sensou,Romance,Apr 11 2008 to Jun 27 2008,12,54741,1783,1645,7.53
3614,Yakushiji Ryouko no Kaiki Jikenbo,Mystery,Jul 6 2008 to Sep 28 2008,13,14363,3732,3284,7.13
3614,Yakushiji Ryouko no Kaiki Jikenbo,Police,Jul 6 2008 to Sep 28 2008,13,14363,3732,3284,7.13
3614,Yakushiji Ryouko no Kaiki Jikenbo,Supernatural,Jul 6 2008 to Sep 28 2008,13,14363,3732,3284,7.13
3616,Kamen no Maid Guy,Action,Apr 6 2008 to Jun 22 2008,12,33996,2384,3462,7.08
3616,Kamen no Maid Guy,Comedy,Apr 6 2008 to Jun 22 2008,12,33996,2384,3462,7.08
3616,Kamen no Maid Guy,Ecchi,Apr 6 2008 to Jun 22 2008,12,33996,2384,3462,7.08
3616,Kamen no Maid Guy,SuperPower,Apr 6 2008 to Jun 22 2008,12,33996,2384,3462,7.08
3618,Moyashimon: Kin Gekijou Deluxe,Comedy,Dec 21 2007 to Mar 19 2008,4,5499,5527,4611,6.8
3619,Nanako SOS,Comedy,Apr 2 1983 to Dec 24 1983,39,1140,9257,6713,6.37
3619,Nanako SOS,Parody,Apr 2 1983 to Dec 24 1983,39,1140,9257,6713,6.37
